rep	moi	hpi	fov	segment	molecule	ambiguous	infected_cells	rna_type	spots	median_intensity	mean_radius	spots_per_infected_cell	mean_n
1	0.3 MOI	7	2	HA	vRNA	FALSE	94	vRNA	73	0.0010040362	5	0.776595744680851	1.3467817791466552
1	0.3 MOI	7	2	NP	mRNA	FALSE	94	mRNA	955	0.03641066	5	10.159574468085106	12.831598245316346
1	0.3 MOI	7	2	NP	vRNA	FALSE	94	vRNA	87	0.0028347431	5	0.925531914893617	1.3829743963011736
1	0.3 MOI	7	2	NA	mRNA	FALSE	94	mRNA	83	0.034726813	5	0.8829787234042553	1.9038983257606528
1	0.3 MOI	7	2	NA	vRNA	FALSE	94	vRNA	51	9.5813375e-5	5	0.5425531914893617	0.7855662814379935
1	0.3 MOI	7	2	M	mRNA	FALSE	94	mRNA	357	0.044399526	5	3.797872340425532	3.3238244978309206
1	0.3 MOI	7	2	M	vRNA	FALSE	94	vRNA	93	7.5523544e-4	5	0.9893617021276596	0.96935945946019
1	0.3 MOI	7	2	NS	mRNA	FALSE	94	mRNA	208	0.053420946	5	2.2127659574468086	2.6088143975204163
1	0.3 MOI	7	2	NS	vRNA	FALSE	94	vRNA	58	0.00507563525	5	0.6170212765957447	0.7754967779559241
1	0.3 MOI	7	3	PB2	mRNA	FALSE	90	mRNA	220	0.0021710801	5	2.4444444444444446	2.0017544448128315
1	0.3 MOI	7	3	PB2	vRNA	FALSE	90	vRNA	112	0	5	1.2444444444444445	2.241005158877591
1	0.3 MOI	7	3	PB1	mRNA	FALSE	90	mRNA	180	2.9560192e-4	5	2	3.381697330917391
1	0.3 MOI	7	3	PB1	vRNA	FALSE	90	vRNA	49	1.8453204e-4	5	0.5444444444444444	2.0830656799757605
1	0.3 MOI	7	3	PA	mRNA	FALSE	90	mRNA	121	1.1663608e-4	5	1.3444444444444446	1.8340902017722238
1	0.3 MOI	7	3	PA	vRNA	FALSE	90	vRNA	144	0	5	1.6	1.8221125889652203
1	0.3 MOI	7	3	HA	mRNA	FALSE	90	mRNA	139	0.0040051863	5	1.5444444444444445	2.5625692983230253
1	0.3 MOI	7	3	HA	vRNA	FALSE	90	vRNA	57	1.6228031e-4	5	0.6333333333333333	1.3467817791466552
1	0.3 MOI	7	3	NP	mRNA	FALSE	90	mRNA	988	0.028944130999999998	5	10.977777777777778	12.831598245316346
1	0.3 MOI	7	3	NP	vRNA	FALSE	90	vRNA	36	0.0020939256999999998	5	0.4	1.3829743963011736
1	0.3 MOI	7	3	NA	mRNA	FALSE	90	mRNA	57	0.030495172	5	0.6333333333333333	1.9038983257606528
1	0.3 MOI	7	3	NA	vRNA	FALSE	90	vRNA	24	0	5	0.26666666666666666	0.7855662814379935
1	0.3 MOI	7	3	M	mRNA	FALSE	90	mRNA	198	0.035951255	5	2.2	3.3238244978309206
1	0.3 MOI	7	3	M	vRNA	FALSE	90	vRNA	77	0	5	0.8555555555555555	0.96935945946019
1	0.3 MOI	7	3	NS	mRNA	FALSE	90	mRNA	231	0.03530221	5	2.566666666666667	2.6088143975204163
1	0.3 MOI	7	3	NS	vRNA	FALSE	90	vRNA	55	0.0019272827	5	0.6111111111111112	0.7754967779559241
1	0.3 MOI	7	4	PB2	mRNA	FALSE	85	mRNA	124	0.00373198195	5	1.4588235294117646	2.0017544448128315
1	0.3 MOI	7	4	PB2	vRNA	FALSE	85	vRNA	160	1.22331755e-5	5	1.8823529411764706	2.241005158877591
1	0.3 MOI	7	4	PB1	mRNA	FALSE	85	mRNA	136	0.00192702975	5	1.6	3.381697330917391
1	0.3 MOI	7	4	PB1	vRNA	FALSE	85	vRNA	59	9.1858255e-4	5	0.6941176470588235	2.0830656799757605
1	0.3 MOI	7	4	PA	mRNA	FALSE	85	mRNA	84	0.00109093745	5	0.9882352941176471	1.8340902017722238
1	0.3 MOI	7	4	PA	vRNA	FALSE	85	vRNA	136	0	5	1.6	1.8221125889652203
1	0.3 MOI	7	4	HA	mRNA	FALSE	85	mRNA	187	0.003086264	5	2.2	2.5625692983230253
1	0.3 MOI	7	4	HA	vRNA	FALSE	85	vRNA	64	7.5523615e-4	5	0.7529411764705882	1.3467817791466552
1	0.3 MOI	7	4	NP	mRNA	FALSE	85	mRNA	717	0.032677602	5	8.435294117647059	12.831598245316346
1	0.3 MOI	7	4	NP	vRNA	FALSE	85	vRNA	40	0.0013521804999999999	5	0.47058823529411764	1.3829743963011736
1	0.3 MOI	7	4	NA	mRNA	FALSE	85	mRNA	63	0.03860231	5	0.7411764705882353	1.9038983257606528
1	0.3 MOI	7	4	NA	vRNA	FALSE	85	vRNA	31	0.0016033779	5	0.36470588235294116	0.7855662814379935
1	0.3 MOI	7	4	M	mRNA	FALSE	85	mRNA	268	0.041584126	5	3.152941176470588	3.3238244978309206
1	0.3 MOI	7	4	M	vRNA	FALSE	85	vRNA	57	1.4148552e-5	5	0.6705882352941176	0.96935945946019
1	0.3 MOI	7	4	NS	mRNA	FALSE	85	mRNA	318	0.042485736499999996	5	3.7411764705882353	2.6088143975204163
1	0.3 MOI	7	4	NS	vRNA	FALSE	85	vRNA	40	0.0019431781	5	0.47058823529411764	0.7754967779559241
1	0.3 MOI	7	5	PB2	mRNA	FALSE	70	mRNA	70	0.00212179225	5	1	2.0017544448128315
1	0.3 MOI	7	5	PB2	vRNA	FALSE	70	vRNA	54	0	5	0.7714285714285715	2.241005158877591
1	0.3 MOI	7	5	PB1	mRNA	FALSE	70	mRNA	111	4.287003e-4	5	1.5857142857142856	3.381697330917391
1	0.3 MOI	7	5	PB1	vRNA	FALSE	70	vRNA	17	8.216689e-4	5	0.24285714285714285	2.0830656799757605
1	0.3 MOI	7	5	PA	mRNA	FALSE	70	mRNA	90	8.1011902e-5	5	1.2857142857142858	1.8340902017722238
1	0.3 MOI	7	5	PA	vRNA	FALSE	70	vRNA	110	0	5	1.5714285714285714	1.8221125889652203
1	0.3 MOI	7	5	HA	mRNA	FALSE	70	mRNA	113	0.0013923917	5	1.6142857142857143	2.5625692983230253
1	0.3 MOI	7	5	HA	vRNA	FALSE	70	vRNA	45	0	5	0.6428571428571429	1.3467817791466552
1	0.3 MOI	7	5	NP	mRNA	FALSE	70	mRNA	526	0.0288293695	5	7.514285714285714	12.831598245316346
1	0.3 MOI	7	5	NP	vRNA	FALSE	70	vRNA	4	0.0062592465	5	0.05714285714285714	1.3829743963011736
1	0.3 MOI	7	5	NA	mRNA	FALSE	70	mRNA	27	0.037384093	5	0.38571428571428573	1.9038983257606528
1	0.3 MOI	7	5	NA	vRNA	FALSE	70	vRNA	4	8.0760375e-4	5	0.05714285714285714	0.7855662814379935
1	0.3 MOI	7	5	M	mRNA	FALSE	70	mRNA	246	0.0347940605	5	3.5142857142857142	3.3238244978309206
1	0.3 MOI	7	5	M	vRNA	FALSE	70	vRNA	23	1.8729987e-4	5	0.32857142857142857	0.96935945946019
1	0.3 MOI	7	5	NS	mRNA	FALSE	70	mRNA	177	0.030961925	5	2.5285714285714285	2.6088143975204163
1	0.3 MOI	7	5	NS	vRNA	FALSE	70	vRNA	13	3.069998e-4	5	0.18571428571428572	0.7754967779559241
1	0.3 MOI	7	6	PB2	mRNA	FALSE	71	mRNA	90	0.00180936505	5	1.267605633802817	2.0017544448128315
1	0.3 MOI	7	6	PB2	vRNA	FALSE	71	vRNA	119	8.044881e-5	5	1.676056338028169	2.241005158877591
1	0.3 MOI	7	6	PB1	mRNA	FALSE	71	mRNA	211	3.1435228e-4	5	2.971830985915493	3.381697330917391
1	0.3 MOI	7	6	PB1	vRNA	FALSE	71	vRNA	69	5.2877393e-4	5	0.971830985915493	2.0830656799757605
1	0.3 MOI	7	6	PA	mRNA	FALSE	71	mRNA	118	8.27271605e-4	5	1.6619718309859155	1.8340902017722238
1	0.3 MOI	7	6	PA	vRNA	FALSE	71	vRNA	188	2.07031985e-5	5	2.647887323943662	1.8221125889652203
1	0.3 MOI	7	6	HA	mRNA	FALSE	71	mRNA	89	0.0022487347	5	1.2535211267605635	2.5625692983230253
1	0.3 MOI	7	6	HA	vRNA	FALSE	71	vRNA	36	5.7016474e-5	5	0.5070422535211268	1.3467817791466552
1	0.3 MOI	7	6	NP	mRNA	FALSE	71	mRNA	590	0.034501137	5	8.309859154929578	12.831598245316346
1	0.3 MOI	7	6	NP	vRNA	FALSE	71	vRNA	27	8.2902645e-4	5	0.38028169014084506	1.3829743963011736
1	0.3 MOI	7	6	NA	mRNA	FALSE	71	mRNA	61	0.030049	5	0.8591549295774648	1.9038983257606528
1	0.3 MOI	7	6	NA	vRNA	FALSE	71	vRNA	21	0	5	0.29577464788732394	0.7855662814379935
1	0.3 MOI	7	6	M	mRNA	FALSE	71	mRNA	300	0.041585846999999995	5	4.225352112676056	3.3238244978309206
1	0.3 MOI	7	6	M	vRNA	FALSE	71	vRNA	47	4.511218e-4	5	0.6619718309859155	0.96935945946019
1	0.3 MOI	7	6	NS	mRNA	FALSE	71	mRNA	207	0.048280746	5	2.915492957746479	2.6088143975204163
1	0.3 MOI	7	6	NS	vRNA	FALSE	71	vRNA	34	0.0025208978500000003	5	0.4788732394366197	0.7754967779559241
1	0.3 MOI	7	7	PB2	mRNA	FALSE	79	mRNA	144	0.0026401899	5	1.8227848101265822	2.0017544448128315
1	0.3 MOI	7	7	PB2	vRNA	FALSE	79	vRNA	152	0	5	1.9240506329113924	2.241005158877591
1	0.3 MOI	7	7	PB1	mRNA	FALSE	79	mRNA	199	6.5793394e-4	5	2.518987341772152	3.381697330917391
1	0.3 MOI	7	7	PB1	vRNA	FALSE	79	vRNA	70	3.02633375e-4	5	0.8860759493670886	2.0830656799757605
1	0.3 MOI	7	7	PA	mRNA	FALSE	79	mRNA	122	6.026240049999999e-4	5	1.5443037974683544	1.8340902017722238
1	0.3 MOI	7	7	PA	vRNA	FALSE	79	vRNA	184	3.0890980499999996e-5	5	2.329113924050633	1.8221125889652203
1	0.3 MOI	7	7	HA	mRNA	FALSE	79	mRNA	167	0.0032789516	5	2.1139240506329116	2.5625692983230253
1	0.3 MOI	7	7	HA	vRNA	FALSE	79	vRNA	91	3.8339983e-4	5	1.1518987341772151	1.3467817791466552
1	0.3 MOI	7	7	NP	mRNA	FALSE	79	mRNA	884	0.031671464999999996	5	11.189873417721518	12.831598245316346
1	0.3 MOI	7	7	NP	vRNA	FALSE	79	vRNA	45	0.003975973	5	0.569620253164557	1.3829743963011736
1	0.3 MOI	7	7	NA	mRNA	FALSE	79	mRNA	65	0.035935245	5	0.8227848101265823	1.9038983257606528
1	0.3 MOI	7	7	NA	vRNA	FALSE	79	vRNA	33	0	5	0.4177215189873418	0.7855662814379935
1	0.3 MOI	7	7	M	mRNA	FALSE	79	mRNA	359	0.043538958	5	4.544303797468355	3.3238244978309206
1	0.3 MOI	7	7	M	vRNA	FALSE	79	vRNA	85	7.748788e-5	5	1.0759493670886076	0.96935945946019
1	0.3 MOI	7	7	NS	mRNA	FALSE	79	mRNA	266	0.0417939135	5	3.367088607594937	2.6088143975204163
1	0.3 MOI	7	7	NS	vRNA	FALSE	79	vRNA	67	0.0035329708	5	0.8481012658227848	0.7754967779559241
1	0.3 MOI	7	8	PB2	mRNA	FALSE	111	mRNA	134	0.0033144805500000003	5	1.2072072072072073	2.0017544448128315
1	0.3 MOI	7	8	PB2	vRNA	FALSE	111	vRNA	184	0	5	1.6576576576576576	2.241005158877591
1	0.3 MOI	7	8	PB1	mRNA	FALSE	111	mRNA	170	3.8506407999999996e-4	5	1.5315315315315314	3.381697330917391
1	0.3 MOI	7	8	PB1	vRNA	FALSE	111	vRNA	82	1.73386615e-5	5	0.7387387387387387	2.0830656799757605
1	0.3 MOI	7	8	PA	mRNA	FALSE	111	mRNA	109	5.457599e-4	5	0.9819819819819819	1.8340902017722238
1	0.3 MOI	7	8	PA	vRNA	FALSE	111	vRNA	188	1.3192274e-5	5	1.6936936936936937	1.8221125889652203
1	0.3 MOI	7	8	HA	mRNA	FALSE	111	mRNA	209	0.0030632617	5	1.882882882882883	2.5625692983230253
1	0.3 MOI	7	8	HA	vRNA	FALSE	111	vRNA	87	6.974254e-5	5	0.7837837837837838	1.3467817791466552
1	0.3 MOI	7	8	NP	mRNA	FALSE	111	mRNA	821	0.030497260000000002	5	7.396396396396397	12.831598245316346
1	0.3 MOI	7	8	NP	vRNA	FALSE	111	vRNA	56	5.01412685e-4	5	0.5045045045045045	1.3829743963011736
1	0.3 MOI	7	8	NA	mRNA	FALSE	111	mRNA	80	0.030038271	5	0.7207207207207207	1.9038983257606528
1	0.3 MOI	7	8	NA	vRNA	FALSE	111	vRNA	45	1.21131816e-4	5	0.40540540540540543	0.7855662814379935
1	0.3 MOI	7	8	M	mRNA	FALSE	111	mRNA	284	0.0375992035	5	2.5585585585585586	3.3238244978309206
1	0.3 MOI	7	8	M	vRNA	FALSE	111	vRNA	78	0	5	0.7027027027027027	0.96935945946019
1	0.3 MOI	7	8	NS	mRNA	FALSE	111	mRNA	284	0.040143542	5	2.5585585585585586	2.6088143975204163
1	0.3 MOI	7	8	NS	vRNA	FALSE	111	vRNA	50	0.0036651164	5	0.45045045045045046	0.7754967779559241
1	0.3 MOI	7	9	PB2	mRNA	FALSE	95	mRNA	99	0.0010207347	5	1.0421052631578946	2.0017544448128315
1	0.3 MOI	7	9	PB2	vRNA	FALSE	95	vRNA	146	6.223279849999999e-5	5	1.5368421052631578	2.241005158877591
1	0.3 MOI	7	9	PB1	mRNA	FALSE	95	mRNA	111	5.1021995e-4	5	1.168421052631579	3.381697330917391
1	0.3 MOI	7	9	PB1	vRNA	FALSE	95	vRNA	74	6.27682135e-4	5	0.7789473684210526	2.0830656799757605
1	0.3 MOI	7	9	PA	mRNA	FALSE	95	mRNA	52	5.7611708e-4	5	0.5473684210526316	1.8340902017722238
1	0.3 MOI	7	9	PA	vRNA	FALSE	95	vRNA	143	5.342686e-4	5	1.5052631578947369	1.8221125889652203
1	0.3 MOI	7	9	HA	mRNA	FALSE	95	mRNA	153	0.0034407694	5	1.6105263157894736	2.5625692983230253
1	0.3 MOI	7	9	HA	vRNA	FALSE	95	vRNA	85	5.9582223e-4	5	0.8947368421052632	1.3467817791466552
1	0.3 MOI	7	9	NP	mRNA	FALSE	95	mRNA	940	0.031692624	5	9.894736842105264	12.831598245316346
1	0.3 MOI	7	9	NP	vRNA	FALSE	95	vRNA	59	6.573844e-4	5	0.6210526315789474	1.3829743963011736
1	0.3 MOI	7	9	NA	mRNA	FALSE	95	mRNA	46	0.042624295	5	0.4842105263157895	1.9038983257606528
1	0.3 MOI	7	9	NA	vRNA	FALSE	95	vRNA	21	1.0008693e-5	5	0.22105263157894736	0.7855662814379935
1	0.3 MOI	7	9	M	mRNA	FALSE	95	mRNA	221	0.050407823	5	2.3263157894736843	3.3238244978309206
1	0.3 MOI	7	9	M	vRNA	FALSE	95	vRNA	70	0	5	0.7368421052631579	0.96935945946019
1	0.3 MOI	7	9	NS	mRNA	FALSE	95	mRNA	334	0.0436744805	5	3.5157894736842104	2.6088143975204163
1	0.3 MOI	7	9	NS	vRNA	FALSE	95	vRNA	53	0.0032164955	5	0.5578947368421052	0.7754967779559241
1	0.3 MOI	8	0	PB2	mRNA	FALSE	91	mRNA	97	0.0025045357	5	1.065934065934066	2.219645482859311
1	0.3 MOI	8	0	PB2	vRNA	FALSE	91	vRNA	157	1.741759e-5	5	1.7252747252747254	3.787539316483797
1	0.3 MOI	8	0	PB1	mRNA	FALSE	91	mRNA	264	4.13881805e-4	5	2.901098901098901	4.992627953632626
1	0.3 MOI	8	0	PB1	vRNA	FALSE	91	vRNA	134	7.267298499999999e-5	5	1.4725274725274726	3.8645912525887676
1	0.3 MOI	8	0	PA	mRNA	FALSE	91	mRNA	101	0.0011735176	5	1.10989010989011	2.0383812143994997
1	0.3 MOI	8	0	PA	vRNA	FALSE	91	vRNA	191	3.2113557e-4	5	2.098901098901099	2.946583302442177
1	0.3 MOI	8	0	HA	mRNA	FALSE	91	mRNA	171	0.001502944	5	1.879120879120879	2.6094773634155795
1	0.3 MOI	8	0	HA	vRNA	FALSE	91	vRNA	69	5.637453e-4	5	0.7582417582417582	1.7310486161497185
1	0.3 MOI	8	0	NP	mRNA	FALSE	91	mRNA	914	0.0364809765	5	10.043956043956044	13.877497917524838
1	0.3 MOI	8	0	NP	vRNA	FALSE	91	vRNA	60	0.0045526874999999994	5	0.6593406593406593	2.3471705295097776
1	0.3 MOI	8	0	NA	mRNA	FALSE	91	mRNA	147	0.037568085	5	1.6153846153846154	2.0206825605757044
1	0.3 MOI	8	0	NA	vRNA	FALSE	91	vRNA	38	5.3987839e-4	5	0.4175824175824176	0.9697367505984454
1	0.3 MOI	8	0	M	mRNA	FALSE	91	mRNA	324	0.055381088499999995	5	3.5604395604395602	5.314522340659016
1	0.3 MOI	8	0	M	vRNA	FALSE	91	vRNA	62	0.001011346	5	0.6813186813186813	1.5742460105481373
1	0.3 MOI	8	0	NS	mRNA	FALSE	91	mRNA	175	0.057188716	5	1.9230769230769231	3.2675317970334716
1	0.3 MOI	8	0	NS	vRNA	FALSE	91	vRNA	26	0.0017259205	5	0.2857142857142857	1.0631285099198715
1	0.3 MOI	8	1	PB2	mRNA	FALSE	56	mRNA	136	0.0032324251999999998	5	2.4285714285714284	2.219645482859311
1	0.3 MOI	8	1	PB2	vRNA	FALSE	56	vRNA	209	1.8609205e-4	5	3.732142857142857	3.787539316483797
1	0.3 MOI	8	1	PB1	mRNA	FALSE	56	mRNA	413	7.3709455e-4	5	7.375	4.992627953632626
1	0.3 MOI	8	1	PB1	vRNA	FALSE	56	vRNA	259	1.7192432e-4	5	4.625	3.8645912525887676
1	0.3 MOI	8	1	PA	mRNA	FALSE	56	mRNA	125	0.0042063897	5	2.232142857142857	2.0383812143994997
1	0.3 MOI	8	1	PA	vRNA	FALSE	56	vRNA	194	8.7795643e-4	5	3.4642857142857144	2.946583302442177
1	0.3 MOI	8	1	HA	mRNA	FALSE	56	mRNA	356	0.0015443535	5	6.357142857142857	2.6094773634155795
1	0.3 MOI	8	1	HA	vRNA	FALSE	56	vRNA	72	4.965678050000001e-4	5	1.2857142857142858	1.7310486161497185
1	0.3 MOI	8	1	NP	mRNA	FALSE	56	mRNA	937	0.04264959	5	16.732142857142858	13.877497917524838
1	0.3 MOI	8	1	NP	vRNA	FALSE	56	vRNA	137	0.00243301129999999	5	2.4464285714285716	2.3471705295097776
1	0.3 MOI	8	1	NA	mRNA	FALSE	56	mRNA	157	0.04274984	5	2.8035714285714284	2.0206825605757044
1	0.3 MOI	8	1	NA	vRNA	FALSE	56	vRNA	73	0.00063757296000000005	5	1.3035714285714286	0.9697367505984454
1	0.3 MOI	8	1	M	mRNA	FALSE	56	mRNA	550	0.0559670645	5	9.821428571428571	5.314522340659016
1	0.3 MOI	8	1	M	vRNA	FALSE	56	vRNA	140	0.005276117	5	2.5	1.5742460105481373
1	0.3 MOI	8	1	NS	mRNA	FALSE	56	mRNA	207	0.060965113	5	3.6964285714285716	3.2675317970334716
1	0.3 MOI	8	1	NS	vRNA	FALSE	56	vRNA	80	0.0026906062	5	1.4285714285714286	1.0631285099198715
1	0.3 MOI	8	2	PB2	mRNA	FALSE	75	mRNA	100	0.0033120884	5	1.3333333333333333	2.219645482859311
1	0.3 MOI	8	2	PB2	vRNA	FALSE	75	vRNA	233	3.3387108e-4	5	3.1066666666666665	3.787539316483797
1	0.3 MOI	8	2	PB1	mRNA	FALSE	75	mRNA	384	5.45823655e-4	5	5.12	4.992627953632626
1	0.3 MOI	8	2	PB1	vRNA	FALSE	75	vRNA	284	2.63873315e-4	5	3.7866666666666666	3.8645912525887676
1	0.3 MOI	8	2	PA	mRNA	FALSE	75	mRNA	129	0.0018853968	5	1.72	2.0383812143994997
1	0.3 MOI	8	2	PA	vRNA	FALSE	75	vRNA	263	5.785094e-4	5	3.506666666666667	2.946583302442177
1	0.3 MOI	8	2	HA	mRNA	FALSE	75	mRNA	262	0.0025739111	5	3.493333333333333	2.6094773634155795
1	0.3 MOI	8	2	HA	vRNA	FALSE	75	vRNA	86	0.00128751075	5	1.1466666666666667	1.7310486161497185
1	0.3 MOI	8	2	NP	mRNA	FALSE	75	mRNA	1031	0.040235963	5	13.746666666666666	13.877497917524838
1	0.3 MOI	8	2	NP	vRNA	FALSE	75	vRNA	152	0.0019967752999999998	5	2.026666666666667	2.3471705295097776
1	0.3 MOI	8	2	NA	mRNA	FALSE	75	mRNA	124	0.043853946000000005	5	1.6533333333333333	2.0206825605757044
1	0.3 MOI	8	2	NA	vRNA	FALSE	75	vRNA	61	5.115689e-4	5	0.8133333333333334	0.9697367505984454
1	0.3 MOI	8	2	M	mRNA	FALSE	75	mRNA	376	0.054965363	5	5.013333333333334	5.314522340659016
1	0.3 MOI	8	2	M	vRNA	FALSE	75	vRNA	143	0.0015133013	5	1.9066666666666667	1.5742460105481373
1	0.3 MOI	8	2	NS	mRNA	FALSE	75	mRNA	237	0.057193298	5	3.16	3.2675317970334716
1	0.3 MOI	8	2	NS	vRNA	FALSE	75	vRNA	84	0.0041036145	5	1.12	1.0631285099198715
1	0.3 MOI	8	3	PB2	mRNA	FALSE	70	mRNA	178	0.00378406395	5	2.5428571428571427	2.219645482859311
1	0.3 MOI	8	3	PB2	vRNA	FALSE	70	vRNA	191	1.1513192e-4	5	2.7285714285714286	3.787539316483797
1	0.3 MOI	8	3	PB1	mRNA	FALSE	70	mRNA	277	5.5567786e-4	5	3.9571428571428573	4.992627953632626
1	0.3 MOI	8	3	PB1	vRNA	FALSE	70	vRNA	152	1.3375111500000002e-4	5	2.1714285714285713	3.8645912525887676
1	0.3 MOI	8	3	PA	mRNA	FALSE	70	mRNA	93	0.0029589634	5	1.3285714285714285	2.0383812143994997
1	0.3 MOI	8	3	PA	vRNA	FALSE	70	vRNA	138	0.00100830935	5	1.9714285714285715	2.946583302442177
1	0.3 MOI	8	3	HA	mRNA	FALSE	70	mRNA	216	0.0029450103	5	3.085714285714286	2.6094773634155795
1	0.3 MOI	8	3	HA	vRNA	FALSE	70	vRNA	64	5.144851e-4	5	0.9142857142857143	1.7310486161497185
1	0.3 MOI	8	3	NP	mRNA	FALSE	70	mRNA	1164	0.041958482500000005	5	16.62857142857143	13.877497917524838
1	0.3 MOI	8	3	NP	vRNA	FALSE	70	vRNA	94	0.0025181209000000003	5	1.3428571428571427	2.3471705295097776
1	0.3 MOI	8	3	NA	mRNA	FALSE	70	mRNA	95	0.039960377	5	1.3571428571428572	2.0206825605757044
1	0.3 MOI	8	3	NA	vRNA	FALSE	70	vRNA	63	5.183247e-5	5	0.9	0.9697367505984454
1	0.3 MOI	8	3	M	mRNA	FALSE	70	mRNA	329	0.05494126	5	4.7	5.314522340659016
1	0.3 MOI	8	3	M	vRNA	FALSE	70	vRNA	71	0.0029196944	5	1.0142857142857142	1.5742460105481373
1	0.3 MOI	8	3	NS	mRNA	FALSE	70	mRNA	265	0.064695425	5	3.7857142857142856	3.2675317970334716
1	0.3 MOI	8	3	NS	vRNA	FALSE	70	vRNA	62	0.0034215649999999997	5	0.8857142857142857	1.0631285099198715
1	0.3 MOI	8	4	PB2	mRNA	FALSE	83	mRNA	98	0.00285688215	5	1.180722891566265	2.219645482859311
1	0.3 MOI	8	4	PB2	vRNA	FALSE	83	vRNA	190	2.48111915e-4	5	2.289156626506024	3.787539316483797
1	0.3 MOI	8	4	PB1	mRNA	FALSE	83	mRNA	245	6.872669e-4	5	2.9518072289156625	4.992627953632626
1	0.3 MOI	8	4	PB1	vRNA	FALSE	83	vRNA	113	0.00059555675000000005	5	1.3614457831325302	3.8645912525887676
1	0.3 MOI	8	4	PA	mRNA	FALSE	83	mRNA	73	0.0033267464	5	0.8795180722891566	2.0383812143994997
1	0.3 MOI	8	4	PA	vRNA	FALSE	83	vRNA	157	4.172607e-5	5	1.891566265060241	2.946583302442177
1	0.3 MOI	8	4	HA	mRNA	FALSE	83	mRNA	182	0.0027053277000000002	5	2.1927710843373496	2.6094773634155795
1	0.3 MOI	8	4	HA	vRNA	FALSE	83	vRNA	89	1.3816332e-4	5	1.072289156626506	1.7310486161497185
1	0.3 MOI	8	4	NP	mRNA	FALSE	83	mRNA	784	0.0341291215	5	9.44578313253012	13.877497917524838
1	0.3 MOI	8	4	NP	vRNA	FALSE	83	vRNA	51	0.0032570215	5	0.6144578313253012	2.3471705295097776
1	0.3 MOI	8	4	NA	mRNA	FALSE	83	mRNA	101	0.032726917	5	1.216867469879518	2.0206825605757044
1	0.3 MOI	8	4	NA	vRNA	FALSE	83	vRNA	55	0	5	0.6626506024096386	0.9697367505984454
1	0.3 MOI	8	4	M	mRNA	FALSE	83	mRNA	396	0.043017873	5	4.771084337349397	5.314522340659016
1	0.3 MOI	8	4	M	vRNA	FALSE	83	vRNA	79	0.0010627563	5	0.9518072289156626	1.5742460105481373
1	0.3 MOI	8	4	NS	mRNA	FALSE	83	mRNA	159	0.047339104	5	1.9156626506024097	3.2675317970334716
1	0.3 MOI	8	4	NS	vRNA	FALSE	83	vRNA	42	0.0043474510000000004	5	0.5060240963855421	1.0631285099198715
1	0.3 MOI	8	5	PB2	mRNA	FALSE	40	mRNA	126	8.6285435e-4	5	3.15	2.219645482859311
1	0.3 MOI	8	5	PB2	vRNA	FALSE	40	vRNA	89	2.8963524e-4	5	2.225	3.787539316483797
1	0.3 MOI	8	5	PB1	mRNA	FALSE	40	mRNA	71	0.001037045	5	1.775	4.992627953632626
1	0.3 MOI	8	5	PB1	vRNA	FALSE	40	vRNA	33	0.0012396605	5	0.825	3.8645912525887676
1	0.3 MOI	8	5	PA	mRNA	FALSE	40	mRNA	80	2.5914399e-5	5	2	2.0383812143994997
1	0.3 MOI	8	5	PA	vRNA	FALSE	40	vRNA	134	9.286224e-6	5	3.35	2.946583302442177
1	0.3 MOI	8	5	HA	mRNA	FALSE	40	mRNA	101	0.00300585	5	2.525	2.6094773634155795
1	0.3 MOI	8	5	HA	vRNA	FALSE	40	vRNA	55	0	5	1.375	1.7310486161497185
1	0.3 MOI	8	5	NP	mRNA	FALSE	40	mRNA	543	0.030817255000000002	5	13.575	13.877497917524838
1	0.3 MOI	8	5	NP	vRNA	FALSE	40	vRNA	11	5.414698e-4	5	0.275	2.3471705295097776
1	0.3 MOI	8	5	NA	mRNA	FALSE	40	mRNA	17	0.03078615	5	0.425	2.0206825605757044
1	0.3 MOI	8	5	NA	vRNA	FALSE	40	vRNA	13	5.558774e-5	5	0.325	0.9697367505984454
1	0.3 MOI	8	5	M	mRNA	FALSE	40	mRNA	222	0.0393874905	5	5.55	5.314522340659016
1	0.3 MOI	8	5	M	vRNA	FALSE	40	vRNA	25	0	5	0.625	1.5742460105481373
1	0.3 MOI	8	5	NS	mRNA	FALSE	40	mRNA	123	0.036492806	5	3.075	3.2675317970334716
1	0.3 MOI	8	5	NS	vRNA	FALSE	40	vRNA	11	0.0014296045	5	0.275	1.0631285099198715
1	0.3 MOI	8	6	PB2	mRNA	FALSE	51	mRNA	93	0.003116066	5	1.8235294117647058	2.219645482859311
1	0.3 MOI	8	6	PB2	vRNA	FALSE	51	vRNA	112	0.00113614365	5	2.196078431372549	3.787539316483797
1	0.3 MOI	8	6	PB1	mRNA	FALSE	51	mRNA	98	5.28379925e-4	5	1.9215686274509804	4.992627953632626
1	0.3 MOI	8	6	PB1	vRNA	FALSE	51	vRNA	70	0.00147184435	5	1.3725490196078431	3.8645912525887676
1	0.3 MOI	8	6	PA	mRNA	FALSE	51	mRNA	61	0.0035835656	5	1.196078431372549	2.0383812143994997
1	0.3 MOI	8	6	PA	vRNA	FALSE	51	vRNA	109	9.65043e-4	5	2.1372549019607843	2.946583302442177
1	0.3 MOI	8	6	HA	mRNA	FALSE	51	mRNA	92	0.00406920215	5	1.803921568627451	2.6094773634155795
